id;pesid;data_inversa;dia_semana;horario;uf;br;km;municipio;causa_principal;causa_acidente;ordem_tipo_acidente;tipo_acidente;classificacao_acidente;fase_dia;sentido_via;condicao_metereologica;tipo_pista;tracado_via;uso_solo;id_veiculo;tipo_veiculo;marca;ano_fabricacao_veiculo;tipo_envolvido;estado_fisico;idade;sexo;ilesos;feridos_leves;feridos_graves;mortos;latitude;longitude;regional;delegacia;uop
613096;1370305;08/07/2024;segunda-feira;19:30:00;RS;290;91;PORTO ALEGRE;Não;Pedestre andava na pista;1;Atropelamento de Pedestre;Com Vítimas Fatais;Plena Noite;Crescente;Céu Claro;Múltipla;Reta;Sim;1097436;Caminhonete;VW/SAVEIRO;1985;Condutor;Ileso;54;Masculino;1;0;0;0;-29,969055;-51,167439;SPRF-RS;DEL01-RS;UOP01-DEL01-RS
613096;1370307;08/07/2024;segunda-feira;19:30:00;RS;290;91;PORTO ALEGRE;Não;Pedestre andava na pista;1;Atropelamento de Pedestre;Com Vítimas Fatais;Plena Noite;Crescente;Céu Claro;Múltipla;Reta;Sim;1097436;Caminhonete;VW/SAVEIRO;1985;Passageiro;Ileso;21;Masculino;1;0;0;0;-29,969055;-51,167439;SPRF-RS;DEL01-RS;UOP01-DEL01-RS
613096;1370306;08/07/2024;segunda-feira;19:30:00;RS;290;91;PORTO ALEGRE;Não;Iluminação deficiente;1;Atropelamento de Pedestre;Com Vítimas Fatais;Plena Noite;Crescente;Céu Claro;Múltipla;Reta;Sim;1097437;Automóvel;VW/FOX 1.0;2007;Condutor;Óbito;33;Feminino;0;0;0;1;-29,969055;-51,167439;SPRF-RS;DEL01-RS;UOP01-DEL01-RS
613096;1370312;08/07/2024;segunda-feira;19:30:00;RS;290;91;PORTO ALEGRE;Não;Iluminação deficiente;1;Atropelamento de Pedestre;Com Vítimas Fatais;Plena Noite;Crescente;Céu Claro;Múltipla;Reta;Sim;1097437;Automóvel;VW/FOX 1.0;2007;Passageiro;Ileso;30;Masculino;1;0;0;0;-29,969055;-51,167439;SPRF-RS;DEL01-RS;UOP01-DEL01-RS
613096;1370305;08/07/2024;segunda-feira;19:30:00;RS;290;91;PORTO ALEGRE;Não;Iluminação deficiente;1;Atropelamento de Pedestre;Com Vítimas Fatais;Plena Noite;Crescente;Céu Claro;Múltipla;Reta;Sim;1097436;Caminhonete;VW/SAVEIRO;1985;Condutor;Ileso;54;Masculino;1;0;0;0;-29,969055;-51,167439;SPRF-RS;DEL01-RS;UOP01-DEL01-RS
613096;1370307;08/07/2024;segunda-feira;19:30:00;RS;290;91;PORTO ALEGRE;Não;Iluminação deficiente;1;Atropelamento de Pedestre;Com Vítimas Fatais;Plena Noite;Crescente;Céu Claro;Múltipla;Reta;Sim;1097436;Caminhonete;VW/SAVEIRO;1985;Passageiro;Ileso;21;Masculino;1;0;0;0;-29,969055;-51,167439;SPRF-RS;DEL01-RS;UOP01-DEL01-RS
613892;1372075;12/07/2024;sexta-feira;10:40:00;RS;290;91;PORTO ALEGRE;Sim;Manobra de mudança de faixa;3;Queda de ocupante de veículo;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Dupla;"Aclive;Reta";Sim;1098847;Motocicleta;HONDA/XRE 300 ABS;2019;Condutor;Lesões Leves;30;Feminino;0;1;0;0;-29,970016;-51,1711906;SPRF-RS;DEL01-RS;UOP01-DEL01-RS
613892;1372073;12/07/2024;sexta-feira;10:40:00;RS;290;91;PORTO ALEGRE;Sim;Manobra de mudança de faixa;3;Queda de ocupante de veículo;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Dupla;"Aclive;Reta";Sim;1098846;Automóvel;CHEVROLET/ONIX 1.0MT LT;2017;Condutor;Ileso;33;Feminino;1;0;0;0;-29,970016;-51,1711906;SPRF-RS;DEL01-RS;UOP01-DEL01-RS
613892;1372075;12/07/2024;sexta-feira;10:40:00;RS;290;91;PORTO ALEGRE;Sim;Manobra de mudança de faixa;2;Tombamento;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Dupla;"Aclive;Reta";Sim;1098847;Motocicleta;HONDA/XRE 300 ABS;2019;Condutor;Lesões Leves;30;Feminino;0;1;0;0;-29,970016;-51,1711906;SPRF-RS;DEL01-RS;UOP01-DEL01-RS
613892;1372073;12/07/2024;sexta-feira;10:40:00;RS;290;91;PORTO ALEGRE;Sim;Manobra de mudança de faixa;2;Tombamento;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Dupla;"Aclive;Reta";Sim;1098846;Automóvel;CHEVROLET/ONIX 1.0MT LT;2017;Condutor;Ileso;33;Feminino;1;0;0;0;-29,970016;-51,1711906;SPRF-RS;DEL01-RS;UOP01-DEL01-RS
613892;1372075;12/07/2024;sexta-feira;10:40:00;RS;290;91;PORTO ALEGRE;Sim;Manobra de mudança de faixa;1;Colisão lateral mesmo sentido;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Dupla;"Aclive;Reta";Sim;1098847;Motocicleta;HONDA/XRE 300 ABS;2019;Condutor;Lesões Leves;30;Feminino;0;1;0;0;-29,970016;-51,1711906;SPRF-RS;DEL01-RS;UOP01-DEL01-RS
613892;1372073;12/07/2024;sexta-feira;10:40:00;RS;290;91;PORTO ALEGRE;Sim;Manobra de mudança de faixa;1;Colisão lateral mesmo sentido;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Dupla;"Aclive;Reta";Sim;1098846;Automóvel;CHEVROLET/ONIX 1.0MT LT;2017;Condutor;Ileso;33;Feminino;1;0;0;0;-29,970016;-51,1711906;SPRF-RS;DEL01-RS;UOP01-DEL01-RS
614164;1372739;13/07/2024;sábado;13:40:00;RS;290;85,7;PORTO ALEGRE;Sim;Manobra de mudança de faixa;3;Tombamento;Com Vítimas Feridas;Pleno dia;Crescente;Nublado;Dupla;Viaduto;Não;1099367;Caminhão;Não Informado/Não Informado;0;Condutor;Não Informado;NA;Não Informado;0;0;0;0;-29,967936;-51,106873;SPRF-RS;DEL01-RS;UOP01-DEL01-RS
614164;1372681;13/07/2024;sábado;13:40:00;RS;290;85,7;PORTO ALEGRE;Sim;Manobra de mudança de faixa;3;Tombamento;Com Vítimas Feridas;Pleno dia;Crescente;Nublado;Dupla;Viaduto;Não;1099325;Motocicleta;HONDA/CG 160 FAN;2024;Condutor;Lesões Leves;18;Masculino;0;1;0;0;-29,967936;-51,106873;SPRF-RS;DEL01-RS;UOP01-DEL01-RS
614164;1372739;13/07/2024;sábado;13:40:00;RS;290;85,7;PORTO ALEGRE;Não;Pista esburacada;3;Tombamento;Com Vítimas Feridas;Pleno dia;Crescente;Nublado;Dupla;Viaduto;Não;1099367;Caminhão;Não Informado/Não Informado;0;Condutor;Não Informado;NA;Não Informado;0;0;0;0;-29,967936;-51,106873;SPRF-RS;DEL01-RS;UOP01-DEL01-RS
614164;1372681;13/07/2024;sábado;13:40:00;RS;290;85,7;PORTO ALEGRE;Não;Pista esburacada;3;Tombamento;Com Vítimas Feridas;Pleno dia;Crescente;Nublado;Dupla;Viaduto;Não;1099325;Motocicleta;HONDA/CG 160 FAN;2024;Condutor;Lesões Leves;18;Masculino;0;1;0;0;-29,967936;-51,106873;SPRF-RS;DEL01-RS;UOP01-DEL01-RS
614164;1372739;13/07/2024;sábado;13:40:00;RS;290;85,7;PORTO ALEGRE;Sim;Manobra de mudança de faixa;2;Queda de ocupante de veículo;Com Vítimas Feridas;Pleno dia;Crescente;Nublado;Dupla;Viaduto;Não;1099367;Caminhão;Não Informado/Não Informado;0;Condutor;Não Informado;NA;Não Informado;0;0;0;0;-29,967936;-51,106873;SPRF-RS;DEL01-RS;UOP01-DEL01-RS
614164;1372681;13/07/2024;sábado;13:40:00;RS;290;85,7;PORTO ALEGRE;Sim;Manobra de mudança de faixa;2;Queda de ocupante de veículo;Com Vítimas Feridas;Pleno dia;Crescente;Nublado;Dupla;Viaduto;Não;1099325;Motocicleta;HONDA/CG 160 FAN;2024;Condutor;Lesões Leves;18;Masculino;0;1;0;0;-29,967936;-51,106873;SPRF-RS;DEL01-RS;UOP01-DEL01-RS
614164;1372739;13/07/2024;sábado;13:40:00;RS;290;85,7;PORTO ALEGRE;Não;Pista esburacada;2;Queda de ocupante de veículo;Com Vítimas Feridas;Pleno dia;Crescente;Nublado;Dupla;Viaduto;Não;1099367;Caminhão;Não Informado/Não Informado;0;Condutor;Não Informado;NA;Não Informado;0;0;0;0;-29,967936;-51,106873;SPRF-RS;DEL01-RS;UOP01-DEL01-RS
614164;1372681;13/07/2024;sábado;13:40:00;RS;290;85,7;PORTO ALEGRE;Não;Pista esburacada;2;Queda de ocupante de veículo;Com Vítimas Feridas;Pleno dia;Crescente;Nublado;Dupla;Viaduto;Não;1099325;Motocicleta;HONDA/CG 160 FAN;2024;Condutor;Lesões Leves;18;Masculino;0;1;0;0;-29,967936;-51,106873;SPRF-RS;DEL01-RS;UOP01-DEL01-RS
614164;1372739;13/07/2024;sábado;13:40:00;RS;290;85,7;PORTO ALEGRE;Sim;Manobra de mudança de faixa;1;Colisão traseira;Com Vítimas Feridas;Pleno dia;Crescente;Nublado;Dupla;Viaduto;Não;1099367;Caminhão;Não Informado/Não Informado;0;Condutor;Não Informado;NA;Não Informado;0;0;0;0;-29,967936;-51,106873;SPRF-RS;DEL01-RS;UOP01-DEL01-RS
614164;1372681;13/07/2024;sábado;13:40:00;RS;290;85,7;PORTO ALEGRE;Sim;Manobra de mudança de faixa;1;Colisão traseira;Com Vítimas Feridas;Pleno dia;Crescente;Nublado;Dupla;Viaduto;Não;1099325;Motocicleta;HONDA/CG 160 FAN;2024;Condutor;Lesões Leves;18;Masculino;0;1;0;0;-29,967936;-51,106873;SPRF-RS;DEL01-RS;UOP01-DEL01-RS
614164;1372739;13/07/2024;sábado;13:40:00;RS;290;85,7;PORTO ALEGRE;Não;Pista esburacada;1;Colisão traseira;Com Vítimas Feridas;Pleno dia;Crescente;Nublado;Dupla;Viaduto;Não;1099367;Caminhão;Não Informado/Não Informado;0;Condutor;Não Informado;NA;Não Informado;0;0;0;0;-29,967936;-51,106873;SPRF-RS;DEL01-RS;UOP01-DEL01-RS
614164;1372681;13/07/2024;sábado;13:40:00;RS;290;85,7;PORTO ALEGRE;Não;Pista esburacada;1;Colisão traseira;Com Vítimas Feridas;Pleno dia;Crescente;Nublado;Dupla;Viaduto;Não;1099325;Motocicleta;HONDA/CG 160 FAN;2024;Condutor;Lesões Leves;18;Masculino;0;1;0;0;-29,967936;-51,106873;SPRF-RS;DEL01-RS;UOP01-DEL01-RS
614489;1373529;14/07/2024;domingo;21:15:00;RS;290;92;PORTO ALEGRE;Sim;Ingestão de álcool pelo condutor;2;Capotamento;Sem Vítimas;Plena Noite;Decrescente;Nublado;Múltipla;Reta;Sim;1099924;Automóvel;NISSAN/VERSA 16 SV;2018;Condutor;Ileso;28;Masculino;1;0;0;0;-29,969055;-51,167439;SPRF-RS;DEL01-RS;UOP01-DEL01-RS
614489;1373531;14/07/2024;domingo;21:15:00;RS;290;92;PORTO ALEGRE;Sim;Ingestão de álcool pelo condutor;2;Capotamento;Sem Vítimas;Plena Noite;Decrescente;Nublado;Múltipla;Reta;Sim;1099925;Automóvel;NISSAN/KICKS S DRCT CVT;2019;Passageiro;Ileso;43;Feminino;1;0;0;0;-29,969055;-51,167439;SPRF-RS;DEL01-RS;UOP01-DEL01-RS
614489;1373530;14/07/2024;domingo;21:15:00;RS;290;92;PORTO ALEGRE;Sim;Ingestão de álcool pelo condutor;2;Capotamento;Sem Vítimas;Plena Noite;Decrescente;Nublado;Múltipla;Reta;Sim;1099925;Automóvel;NISSAN/KICKS S DRCT CVT;2019;Condutor;Ileso;40;Masculino;1;0;0;0;-29,969055;-51,167439;SPRF-RS;DEL01-RS;UOP01-DEL01-RS
614489;1373529;14/07/2024;domingo;21:15:00;RS;290;92;PORTO ALEGRE;Sim;Ingestão de álcool pelo condutor;1;Colisão traseira;Sem Vítimas;Plena Noite;Decrescente;Nublado;Múltipla;Reta;Sim;1099924;Automóvel;NISSAN/VERSA 16 SV;2018;Condutor;Ileso;28;Masculino;1;0;0;0;-29,969055;-51,167439;SPRF-RS;DEL01-RS;UOP01-DEL01-RS
614489;1373531;14/07/2024;domingo;21:15:00;RS;290;92;PORTO ALEGRE;Sim;Ingestão de álcool pelo condutor;1;Colisão traseira;Sem Vítimas;Plena Noite;Decrescente;Nublado;Múltipla;Reta;Sim;1099925;Automóvel;NISSAN/KICKS S DRCT CVT;2019;Passageiro;Ileso;43;Feminino;1;0;0;0;-29,969055;-51,167439;SPRF-RS;DEL01-RS;UOP01-DEL01-RS
614489;1373530;14/07/2024;domingo;21:15:00;RS;290;92;PORTO ALEGRE;Sim;Ingestão de álcool pelo condutor;1;Colisão traseira;Sem Vítimas;Plena Noite;Decrescente;Nublado;Múltipla;Reta;Sim;1099925;Automóvel;NISSAN/KICKS S DRCT CVT;2019;Condutor;Ileso;40;Masculino;1;0;0;0;-29,969055;-51,167439;SPRF-RS;DEL01-RS;UOP01-DEL01-RS
614569;1373774;15/07/2024;segunda-feira;08:33:00;RS;448;20;PORTO ALEGRE;Sim;Ausência de reação do condutor;1;Colisão traseira;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Dupla;Reta;Sim;1100150;Automóvel;VW/GOL 1.0L MC4;2020;Condutor;Ileso;48;Masculino;1;0;0;0;-29,958729;-51,202465;SPRF-RS;DEL01-RS;UOP01-DEL01-RS
614569;1373775;15/07/2024;segunda-feira;08:33:00;RS;448;20;PORTO ALEGRE;Sim;Ausência de reação do condutor;1;Colisão traseira;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Dupla;Reta;Sim;1100150;Automóvel;VW/GOL 1.0L MC4;2020;Passageiro;Lesões Leves;45;Feminino;0;1;0;0;-29,958729;-51,202465;SPRF-RS;DEL01-RS;UOP01-DEL01-RS
614569;1373777;15/07/2024;segunda-feira;08:33:00;RS;448;20;PORTO ALEGRE;Sim;Ausência de reação do condutor;1;Colisão traseira;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Dupla;Reta;Sim;1100151;Caminhonete;FIAT/STRADA ENDURANCE CS;2022;Condutor;Ileso;30;Masculino;1;0;0;0;-29,958729;-51,202465;SPRF-RS;DEL01-RS;UOP01-DEL01-RS
614569;1373778;15/07/2024;segunda-feira;08:33:00;RS;448;20;PORTO ALEGRE;Sim;Ausência de reação do condutor;1;Colisão traseira;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Dupla;Reta;Sim;1100152;Automóvel;CHEV/TRACKER 12T A PR;2023;Condutor;Ileso;39;Masculino;1;0;0;0;-29,958729;-51,202465;SPRF-RS;DEL01-RS;UOP01-DEL01-RS
614569;1373732;15/07/2024;segunda-feira;08:33:00;RS;448;20;PORTO ALEGRE;Sim;Ausência de reação do condutor;1;Colisão traseira;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Dupla;Reta;Sim;1100118;Automóvel;FORD/KA SE 1.0 HA B;2016;Condutor;Ileso;33;Masculino;1;0;0;0;-29,958729;-51,202465;SPRF-RS;DEL01-RS;UOP01-DEL01-RS
614668;1373955;15/07/2024;segunda-feira;16:40:00;RS;290;85,8;PORTO ALEGRE;Sim;Demais falhas mecânicas ou elétricas;1;Tombamento;Com Vítimas Feridas;Pleno dia;Decrescente;Nublado;Múltipla;Reta;Não;1100290;Motoneta;HONDA/BIZ 125 ES;2008;Condutor;Lesões Leves;28;Feminino;0;1;0;0;-29,968733;-51,113945;SPRF-RS;DEL01-RS;UOP01-DEL01-RS
614668;1373956;15/07/2024;segunda-feira;16:40:00;RS;290;85,8;PORTO ALEGRE;Sim;Demais falhas mecânicas ou elétricas;1;Tombamento;Com Vítimas Feridas;Pleno dia;Decrescente;Nublado;Múltipla;Reta;Não;1100290;Motoneta;HONDA/BIZ 125 ES;2008;Passageiro;Lesões Leves;23;Feminino;0;1;0;0;-29,968733;-51,113945;SPRF-RS;DEL01-RS;UOP01-DEL01-RS
614811;1374706;16/07/2024;terça-feira;11:10:00;RS;290;94,8;PORTO ALEGRE;Sim;Condutor deixou de manter distância do veículo da frente;1;Colisão traseira;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Múltipla;Reta;Sim;1100877;Ônibus;VOLVO/BUSSCAR VIS BUSS R;2008;Condutor;Ileso;55;Feminino;1;0;0;0;-29,982832;-51,201572;SPRF-RS;DEL01-RS;UOP01-DEL01-RS
614811;1374724;16/07/2024;terça-feira;11:10:00;RS;290;94,8;PORTO ALEGRE;Sim;Condutor deixou de manter distância do veículo da frente;1;Colisão traseira;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Múltipla;Reta;Sim;1100876;Ônibus;MBENZ/MPOLO PARADISO R;2013;Passageiro;Lesões Leves;61;Masculino;0;1;0;0;-29,982832;-51,201572;SPRF-RS;DEL01-RS;UOP01-DEL01-RS
614811;1374723;16/07/2024;terça-feira;11:10:00;RS;290;94,8;PORTO ALEGRE;Sim;Condutor deixou de manter distância do veículo da frente;1;Colisão traseira;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Múltipla;Reta;Sim;1100876;Ônibus;MBENZ/MPOLO PARADISO R;2013;Passageiro;Lesões Leves;33;Masculino;0;1;0;0;-29,982832;-51,201572;SPRF-RS;DEL01-RS;UOP01-DEL01-RS
614811;1374722;16/07/2024;terça-feira;11:10:00;RS;290;94,8;PORTO ALEGRE;Sim;Condutor deixou de manter distância do veículo da frente;1;Colisão traseira;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Múltipla;Reta;Sim;1100876;Ônibus;MBENZ/MPOLO PARADISO R;2013;Passageiro;Lesões Leves;43;Masculino;0;1;0;0;-29,982832;-51,201572;SPRF-RS;DEL01-RS;UOP01-DEL01-RS
614811;1374719;16/07/2024;terça-feira;11:10:00;RS;290;94,8;PORTO ALEGRE;Sim;Condutor deixou de manter distância do veículo da frente;1;Colisão traseira;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Múltipla;Reta;Sim;1100876;Ônibus;MBENZ/MPOLO PARADISO R;2013;Passageiro;Lesões Leves;68;Masculino;0;1;0;0;-29,982832;-51,201572;SPRF-RS;DEL01-RS;UOP01-DEL01-RS
614811;1374710;16/07/2024;terça-feira;11:10:00;RS;290;94,8;PORTO ALEGRE;Sim;Condutor deixou de manter distância do veículo da frente;1;Colisão traseira;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Múltipla;Reta;Sim;1100876;Ônibus;MBENZ/MPOLO PARADISO R;2013;Passageiro;Lesões Leves;50;Masculino;0;1;0;0;-29,982832;-51,201572;SPRF-RS;DEL01-RS;UOP01-DEL01-RS
614811;1374720;16/07/2024;terça-feira;11:10:00;RS;290;94,8;PORTO ALEGRE;Sim;Condutor deixou de manter distância do veículo da frente;1;Colisão traseira;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Múltipla;Reta;Sim;1100876;Ônibus;MBENZ/MPOLO PARADISO R;2013;Passageiro;Lesões Leves;37;Masculino;0;1;0;0;-29,982832;-51,201572;SPRF-RS;DEL01-RS;UOP01-DEL01-RS
614811;1374711;16/07/2024;terça-feira;11:10:00;RS;290;94,8;PORTO ALEGRE;Sim;Condutor deixou de manter distância do veículo da frente;1;Colisão traseira;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Múltipla;Reta;Sim;1100876;Ônibus;MBENZ/MPOLO PARADISO R;2013;Passageiro;Lesões Leves;64;Masculino;0;1;0;0;-29,982832;-51,201572;SPRF-RS;DEL01-RS;UOP01-DEL01-RS
614811;1374717;16/07/2024;terça-feira;11:10:00;RS;290;94,8;PORTO ALEGRE;Sim;Condutor deixou de manter distância do veículo da frente;1;Colisão traseira;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Múltipla;Reta;Sim;1100876;Ônibus;MBENZ/MPOLO PARADISO R;2013;Passageiro;Lesões Leves;76;Masculino;0;1;0;0;-29,982832;-51,201572;SPRF-RS;DEL01-RS;UOP01-DEL01-RS
614811;1374716;16/07/2024;terça-feira;11:10:00;RS;290;94,8;PORTO ALEGRE;Sim;Condutor deixou de manter distância do veículo da frente;1;Colisão traseira;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Múltipla;Reta;Sim;1100876;Ônibus;MBENZ/MPOLO PARADISO R;2013;Passageiro;Lesões Leves;47;Masculino;0;1;0;0;-29,982832;-51,201572;SPRF-RS;DEL01-RS;UOP01-DEL01-RS
614811;1374715;16/07/2024;terça-feira;11:10:00;RS;290;94,8;PORTO ALEGRE;Sim;Condutor deixou de manter distância do veículo da frente;1;Colisão traseira;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Múltipla;Reta;Sim;1100876;Ônibus;MBENZ/MPOLO PARADISO R;2013;Passageiro;Lesões Leves;43;Feminino;0;1;0;0;-29,982832;-51,201572;SPRF-RS;DEL01-RS;UOP01-DEL01-RS
614811;1374713;16/07/2024;terça-feira;11:10:00;RS;290;94,8;PORTO ALEGRE;Sim;Condutor deixou de manter distância do veículo da frente;1;Colisão traseira;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Múltipla;Reta;Sim;1100876;Ônibus;MBENZ/MPOLO PARADISO R;2013;Passageiro;Lesões Leves;39;Masculino;0;1;0;0;-29,982832;-51,201572;SPRF-RS;DEL01-RS;UOP01-DEL01-RS
614811;1374721;16/07/2024;terça-feira;11:10:00;RS;290;94,8;PORTO ALEGRE;Sim;Condutor deixou de manter distância do veículo da frente;1;Colisão traseira;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Múltipla;Reta;Sim;1100876;Ônibus;MBENZ/MPOLO PARADISO R;2013;Passageiro;Lesões Leves;19;Masculino;0;1;0;0;-29,982832;-51,201572;SPRF-RS;DEL01-RS;UOP01-DEL01-RS
614811;1374709;16/07/2024;terça-feira;11:10:00;RS;290;94,8;PORTO ALEGRE;Sim;Condutor deixou de manter distância do veículo da frente;1;Colisão traseira;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Múltipla;Reta;Sim;1100876;Ônibus;MBENZ/MPOLO PARADISO R;2013;Passageiro;Lesões Leves;43;Feminino;0;1;0;0;-29,982832;-51,201572;SPRF-RS;DEL01-RS;UOP01-DEL01-RS
614811;1374718;16/07/2024;terça-feira;11:10:00;RS;290;94,8;PORTO ALEGRE;Sim;Condutor deixou de manter distância do veículo da frente;1;Colisão traseira;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Múltipla;Reta;Sim;1100876;Ônibus;MBENZ/MPOLO PARADISO R;2013;Passageiro;Lesões Leves;55;Masculino;0;1;0;0;-29,982832;-51,201572;SPRF-RS;DEL01-RS;UOP01-DEL01-RS
614811;1374708;16/07/2024;terça-feira;11:10:00;RS;290;94,8;PORTO ALEGRE;Sim;Condutor deixou de manter distância do veículo da frente;1;Colisão traseira;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Múltipla;Reta;Sim;1100876;Ônibus;MBENZ/MPOLO PARADISO R;2013;Passageiro;Lesões Leves;54;Feminino;0;1;0;0;-29,982832;-51,201572;SPRF-RS;DEL01-RS;UOP01-DEL01-RS
614811;1374712;16/07/2024;terça-feira;11:10:00;RS;290;94,8;PORTO ALEGRE;Sim;Condutor deixou de manter distância do veículo da frente;1;Colisão traseira;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Múltipla;Reta;Sim;1100876;Ônibus;MBENZ/MPOLO PARADISO R;2013;Passageiro;Lesões Leves;70;Feminino;0;1;0;0;-29,982832;-51,201572;SPRF-RS;DEL01-RS;UOP01-DEL01-RS
614811;1374714;16/07/2024;terça-feira;11:10:00;RS;290;94,8;PORTO ALEGRE;Sim;Condutor deixou de manter distância do veículo da frente;1;Colisão traseira;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Múltipla;Reta;Sim;1100876;Ônibus;MBENZ/MPOLO PARADISO R;2013;Passageiro;Lesões Leves;56;Feminino;0;1;0;0;-29,982832;-51,201572;SPRF-RS;DEL01-RS;UOP01-DEL01-RS
614811;1374705;16/07/2024;terça-feira;11:10:00;RS;290;94,8;PORTO ALEGRE;Sim;Condutor deixou de manter distância do veículo da frente;1;Colisão traseira;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Múltipla;Reta;Sim;1100876;Ônibus;MBENZ/MPOLO PARADISO R;2013;Condutor;Lesões Graves;44;Masculino;0;0;1;0;-29,982832;-51,201572;SPRF-RS;DEL01-RS;UOP01-DEL01-RS
614811;1374707;16/07/2024;terça-feira;11:10:00;RS;290;94,8;PORTO ALEGRE;Sim;Condutor deixou de manter distância do veículo da frente;1;Colisão traseira;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Múltipla;Reta;Sim;1100878;Camioneta;I/CHEV EQUINOX 15T PRE;2022;Condutor;Ileso;73;Masculino;1;0;0;0;-29,982832;-51,201572;SPRF-RS;DEL01-RS;UOP01-DEL01-RS
615005;1374865;17/07/2024;quarta-feira;11:30:00;RS;290;88,3;PORTO ALEGRE;Não;Condutor deixou de manter distância do veículo da frente;3;Queda de ocupante de veículo;Com Vítimas Feridas;Pleno dia;Crescente;Sol;Múltipla;Reta;Sim;1100998;Motocicleta;HONDA/CG 160 CARGO;2021;Condutor;Lesões Leves;33;Masculino;0;1;0;0;-29,967531;-51,137264;SPRF-RS;DEL01-RS;UOP01-DEL01-RS
615005;1374866;17/07/2024;quarta-feira;11:30:00;RS;290;88,3;PORTO ALEGRE;Não;Condutor deixou de manter distância do veículo da frente;3;Queda de ocupante de veículo;Com Vítimas Feridas;Pleno dia;Crescente;Sol;Múltipla;Reta;Sim;1100999;Automóvel;Não Informado/Não Informado;0;Condutor;Não Informado;NA;Não Informado;0;0;0;0;-29,967531;-51,137264;SPRF-RS;DEL01-RS;UOP01-DEL01-RS
615005;1374865;17/07/2024;quarta-feira;11:30:00;RS;290;88,3;PORTO ALEGRE;Não;Condutor Dormindo;3;Queda de ocupante de veículo;Com Vítimas Feridas;Pleno dia;Crescente;Sol;Múltipla;Reta;Sim;1100998;Motocicleta;HONDA/CG 160 CARGO;2021;Condutor;Lesões Leves;33;Masculino;0;1;0;0;-29,967531;-51,137264;SPRF-RS;DEL01-RS;UOP01-DEL01-RS
615005;1374866;17/07/2024;quarta-feira;11:30:00;RS;290;88,3;PORTO ALEGRE;Não;Condutor Dormindo;3;Queda de ocupante de veículo;Com Vítimas Feridas;Pleno dia;Crescente;Sol;Múltipla;Reta;Sim;1100999;Automóvel;Não Informado/Não Informado;0;Condutor;Não Informado;NA;Não Informado;0;0;0;0;-29,967531;-51,137264;SPRF-RS;DEL01-RS;UOP01-DEL01-RS
615005;1374865;17/07/2024;quarta-feira;11:30:00;RS;290;88,3;PORTO ALEGRE;Sim;Ausência de reação do condutor;3;Queda de ocupante de veículo;Com Vítimas Feridas;Pleno dia;Crescente;Sol;Múltipla;Reta;Sim;1100998;Motocicleta;HONDA/CG 160 CARGO;2021;Condutor;Lesões Leves;33;Masculino;0;1;0;0;-29,967531;-51,137264;SPRF-RS;DEL01-RS;UOP01-DEL01-RS
615005;1374866;17/07/2024;quarta-feira;11:30:00;RS;290;88,3;PORTO ALEGRE;Sim;Ausência de reação do condutor;3;Queda de ocupante de veículo;Com Vítimas Feridas;Pleno dia;Crescente;Sol;Múltipla;Reta;Sim;1100999;Automóvel;Não Informado/Não Informado;0;Condutor;Não Informado;NA;Não Informado;0;0;0;0;-29,967531;-51,137264;SPRF-RS;DEL01-RS;UOP01-DEL01-RS
